,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,Day,Date,Time
576,946732945,0.0,0.0,0.0,24.7,66.75,97978.49,0.0,6,576, Sun, 00/01/01, 13:22:25 
577,946733031,0.0,0.0,0.0,24.7,66.87,97976.56,0.0,6,577, Sun, 00/01/01, 13:23:51 
578,946733117,0.0,0.0,0.0,24.71,66.73,97977.67,0.0,6,578, Sun, 00/01/01, 13:25:17 
579,946733203,0.0,0.0,0.0,24.7,66.78,97977.67,0.0,5,579, Sun, 00/01/01, 13:26:43 
580,946733290,0.0,0.0,0.0,24.7,66.76,97973.34,0.0,6,580, Sun, 00/01/01, 13:28:10 
581,946733377,0.0,0.0,0.0,24.7,66.81,97971.44,0.0,5,581, Sun, 00/01/01, 13:29:37 
582,946733464,0.0,0.0,0.0,24.7,67.07,97968.74,0.0,5,582, Sun, 00/01/01, 13:31:04 
583,946733551,0.0,0.0,0.0,24.7,66.9,97967.91,0.0,5,583, Sun, 00/01/01, 13:32:31 
584,946733638,0.0,0.0,0.0,24.7,66.83,97967.91,0.0,5,584, Sun, 00/01/01, 13:33:58 
585,946733725,0.0,0.0,0.0,24.69,66.76,97973.34,0.0,5,585, Sun, 00/01/01, 13:35:25 
586,946733812,0.0,0.0,0.0,24.69,66.98,97979.57,0.0,5,586, Sun, 00/01/01, 13:36:52 
587,946733899,0.0,0.0,0.0,24.69,66.74,97974.44,0.0,5,587, Sun, 00/01/01, 13:38:19 
588,946733986,0.0,0.0,0.0,24.69,66.78,97973.34,0.0,5,588, Sun, 00/01/01, 13:39:46 
589,946734073,0.0,0.0,0.0,24.68,66.68,97976.05,0.0,5,589, Sun, 00/01/01, 13:41:13 
590,946734160,0.0,0.0,0.0,24.69,66.6,97971.74,0.0,5,590, Sun, 00/01/01, 13:42:40 
591,946734247,0.0,0.0,0.0,24.69,66.84,97976.86,0.0,5,591, Sun, 00/01/01, 13:44:07 
592,946734334,0.0,0.0,0.0,24.68,66.81,97977.97,0.0,5,592, Sun, 00/01/01, 13:45:34 
593,946734421,0.0,0.0,0.0,24.68,66.79,97974.74,0.0,5,593, Sun, 00/01/01, 13:47:01 
594,946734508,0.0,0.0,0.0,24.69,66.74,97970.92,0.0,5,594, Sun, 00/01/01, 13:48:28 
595,946734595,0.0,0.0,0.0,24.68,66.71,97975.52,0.0,5,595, Sun, 00/01/01, 13:49:55 
596,946734682,0.0,0.0,0.0,24.68,66.85,97970.1,0.0,5,596, Sun, 00/01/01, 13:51:22 
597,946734769,0.0,0.0,0.0,24.69,66.73,97978.24,0.0,5,597, Sun, 00/01/01, 13:52:49 
598,946734856,0.0,0.0,0.0,24.68,66.83,97970.1,0.0,5,598, Sun, 00/01/01, 13:54:16 
599,946734943,0.0,0.0,0.0,24.67,66.95,97970.1,0.0,5,599, Sun, 00/01/01, 13:55:43 
600,946735030,0.0,0.0,0.0,24.67,66.83,97969.31,0.0,5,600, Sun, 00/01/01, 13:57:10 
601,946735117,0.0,0.0,0.0,24.67,66.75,97963.07,0.0,5,601, Sun, 00/01/01, 13:58:37 
602,946735204,0.0,0.0,0.0,24.67,66.75,97963.9,0.0,5,602, Sun, 00/01/01, 14:00:04 
603,946735291,0.0,0.0,0.0,24.67,66.75,97964.69,0.0,5,603, Sun, 00/01/01, 14:01:31 
604,946735378,0.0,0.0,0.0,24.67,66.83,97967.69,0.0,5,604, Sun, 00/01/01, 14:02:58 
605,946735465,0.0,0.0,0.0,24.65,66.75,97959.55,0.0,5,605, Sun, 00/01/01, 14:04:25 
606,946735552,0.0,0.0,0.0,24.65,66.71,97967.69,0.0,5,606, Sun, 00/01/01, 14:05:52 
607,946735639,0.0,0.0,0.0,24.65,66.66,97966.61,0.0,5,607, Sun, 00/01/01, 14:07:19 
608,946735726,0.0,0.0,0.0,24.65,66.66,97971.21,0.0,5,608, Sun, 00/01/01, 14:08:46 
609,946735813,0.0,0.0,0.0,24.65,66.63,97963.37,0.0,5,609, Sun, 00/01/01, 14:10:13 
610,946735900,0.0,0.0,0.0,24.65,66.63,97973.11,0.0,5,610, Sun, 00/01/01, 14:11:40 
611,946735987,0.0,0.0,0.0,24.64,66.53,97968.5,0.0,5,611, Sun, 00/01/01, 14:13:07 
612,946736074,0.0,0.0,0.0,24.64,66.78,97965.8,0.0,5,612, Sun, 00/01/01, 14:14:34 
613,946736161,0.0,0.0,0.0,24.65,66.74,97966.09,0.0,5,613, Sun, 00/01/01, 14:16:01 
614,946736248,0.0,0.0,0.0,24.64,66.87,97966.87,0.0,5,614, Sun, 00/01/01, 14:17:28 
615,946736335,0.0,0.0,0.0,24.64,66.83,97967.99,0.0,5,615, Sun, 00/01/01, 14:18:55 
616,946736422,0.0,0.0,0.0,24.63,66.83,97961.75,0.0,5,616, Sun, 00/01/01, 14:20:22 
617,946736509,0.0,0.0,0.0,24.63,66.83,97973.4,0.0,5,617, Sun, 00/01/01, 14:21:49 
618,946736596,0.0,0.0,0.0,24.63,66.83,97965.26,0.0,5,618, Sun, 00/01/01, 14:23:16 
619,946736683,0.0,0.0,0.0,24.62,66.83,97964.45,0.0,5,619, Sun, 00/01/01, 14:24:43 
620,946736770,0.0,0.0,0.0,24.63,66.81,97963.64,0.0,5,620, Sun, 00/01/01, 14:26:10 
621,946736857,0.0,0.0,0.0,24.62,66.62,97965.56,0.0,5,621, Sun, 00/01/01, 14:27:37 
622,946736971,0.0,0.0,0.0,24.62,66.6,97960.14,0.0,5,622, Sun, 00/01/01, 14:29:31 
623,946737079,0.0,0.0,0.0,24.63,66.73,97967.45,0.0,5,623, Sun, 00/01/01, 14:31:19 
624,946737166,0.0,0.0,0.0,24.62,66.75,97969.06,0.0,5,624, Sun, 00/01/01, 14:32:46 
625,946737253,0.0,0.0,0.0,24.62,66.8,97971.76,0.0,5,625, Sun, 00/01/01, 14:34:13 
626,946737340,0.0,0.0,0.0,24.62,66.63,97969.06,0.0,5,626, Sun, 00/01/01, 14:35:40 
627,946737427,0.0,0.0,0.0,24.62,66.96,97967.45,0.0,5,627, Sun, 00/01/01, 14:37:07 
628,946737514,0.0,0.0,0.0,24.62,66.84,97969.35,0.0,5,628, Sun, 00/01/01, 14:38:34 
629,946737601,0.0,0.0,0.0,24.62,67.0,97975.59,0.0,5,629, Sun, 00/01/01, 14:40:01 
630,946737688,0.0,0.0,0.0,24.62,66.93,97966.64,0.0,5,630, Sun, 00/01/01, 14:41:28 
631,946737775,0.0,0.0,0.0,24.62,66.87,97972.87,0.0,5,631, Sun, 00/01/01, 14:42:55 
632,946737862,0.0,0.0,0.0,24.61,66.67,97960.4,0.0,5,632, Sun, 00/01/01, 14:44:22 
633,946737949,0.0,0.0,0.0,24.62,67.08,97970.46,0.0,5,633, Sun, 00/01/01, 14:45:49 
634,946738036,0.0,0.0,0.0,24.62,66.8,97966.94,0.0,5,634, Sun, 00/01/01, 14:47:16 
635,946738123,0.0,0.0,0.0,24.61,66.81,97965.82,0.0,5,635, Sun, 00/01/01, 14:48:43 
636,946738210,0.0,0.0,0.0,24.6,66.78,97975.87,0.0,5,636, Sun, 00/01/01, 14:50:10 
637,946738297,0.0,0.0,0.0,24.61,66.97,97969.64,0.0,5,637, Sun, 00/01/01, 14:51:37 
638,946738386,0.0,0.0,0.0,24.61,66.93,97981.3,0.0,5,638, Sun, 00/01/01, 14:53:06 
639,946738474,0.0,0.0,0.0,24.59,66.74,97976.14,0.0,5,639, Sun, 00/01/01, 14:54:34 
640,946738561,0.0,0.0,0.0,24.6,66.84,97984.01,0.0,5,640, Sun, 00/01/01, 14:56:01 
641,946738649,0.0,0.0,0.0,24.6,66.94,97985.9,0.0,5,641, Sun, 00/01/01, 14:57:29 
642,946738737,0.0,0.0,0.0,24.6,66.95,97976.95,0.0,5,642, Sun, 00/01/01, 14:58:57 
643,946738825,0.0,0.0,0.0,24.6,66.94,97985.09,0.0,5,643, Sun, 00/01/01, 15:00:25 
644,946738913,0.0,0.0,0.0,24.6,66.96,97984.27,0.0,5,644, Sun, 00/01/01, 15:01:53 
645,946739001,0.0,0.0,0.0,24.59,66.99,97979.67,0.0,5,645, Sun, 00/01/01, 15:03:21 
646,946739089,0.0,0.0,0.0,24.59,66.98,97978.06,0.0,5,646, Sun, 00/01/01, 15:04:49 
647,946739177,0.0,0.0,0.0,24.6,66.94,97984.27,0.0,5,647, Sun, 00/01/01, 15:06:17 
648,946739265,0.0,0.0,0.0,24.59,66.97,97981.56,0.0,5,648, Sun, 00/01/01, 15:07:45 
649,946739353,0.0,0.0,0.0,24.59,67.04,97982.67,0.0,5,649, Sun, 00/01/01, 15:09:13 
650,946739441,0.0,0.0,0.0,24.59,66.83,97978.32,0.0,5,650, Sun, 00/01/01, 15:10:41 
651,946739529,0.0,0.0,0.0,24.59,67.04,97974.54,0.0,5,651, Sun, 00/01/01, 15:12:09 
652,946739617,0.0,0.0,0.0,24.57,67.05,97978.32,0.0,5,652, Sun, 00/01/01, 15:13:37 
653,946739705,0.0,0.0,0.0,24.57,66.9,97975.36,0.0,5,653, Sun, 00/01/01, 15:15:05 
654,946739793,0.0,0.0,0.0,24.57,66.92,97976.44,0.0,5,654, Sun, 00/01/01, 15:16:33 
655,946739881,0.0,0.0,0.0,24.56,67.04,97975.62,0.0,5,655, Sun, 00/01/01, 15:18:01 
656,946739969,0.0,0.0,0.0,24.56,67.06,97978.32,0.0,5,656, Sun, 00/01/01, 15:19:29 
657,946740057,0.0,0.0,0.0,24.57,67.08,97972.9,0.0,5,657, Sun, 00/01/01, 15:20:57 
658,946740145,0.0,0.0,0.0,24.57,67.12,97977.55,0.0,5,658, Sun, 00/01/01, 15:22:25 
659,946740233,0.0,0.0,0.0,24.56,66.82,97974.84,0.0,5,659, Sun, 00/01/01, 15:23:53 
660,946740321,0.0,0.0,0.0,24.57,67.03,97974.84,0.0,5,660, Sun, 00/01/01, 15:25:21 
661,946740409,0.0,0.0,0.0,24.55,67.08,97974.01,0.0,5,661, Sun, 00/01/01, 15:26:49 
662,946740497,0.0,0.0,0.0,24.55,67.08,97972.38,0.0,5,662, Sun, 00/01/01, 15:28:17 
663,946740585,0.0,0.0,0.0,24.55,66.61,97972.38,0.0,5,663, Sun, 00/01/01, 15:29:45 
664,946740673,0.0,0.0,0.0,24.55,67.04,97966.97,0.0,5,664, Sun, 00/01/01, 15:31:13 
665,946740761,0.0,0.0,0.0,24.55,66.7,97978.62,0.0,5,665, Sun, 00/01/01, 15:32:41 
666,946740851,0.0,0.0,0.0,24.55,67.12,97978.62,0.0,5,666, Sun, 00/01/01, 15:34:11 
667,946740939,0.0,0.0,0.0,24.55,67.14,97982.15,0.0,5,667, Sun, 00/01/01, 15:35:39 
668,946741027,0.0,0.0,0.0,24.54,66.63,97970.78,0.0,5,668, Sun, 00/01/01, 15:37:07 
669,946741115,0.0,0.0,0.0,24.54,66.97,97966.44,0.0,5,669, Sun, 00/01/01, 15:38:35 
670,946741203,0.0,0.0,0.0,24.54,67.15,97977.28,0.0,5,670, Sun, 00/01/01, 15:40:03 
671,946741291,0.0,0.0,0.0,24.54,66.96,97973.49,0.0,5,671, Sun, 00/01/01, 15:41:31 
672,946741379,0.0,0.0,0.0,24.54,66.99,97974.57,0.0,5,672, Sun, 00/01/01, 15:42:59 
673,946741467,0.0,0.0,0.0,24.54,67.01,97972.97,0.0,5,673, Sun, 00/01/01, 15:44:27 
674,946741555,0.0,0.0,0.0,24.52,67.07,97972.15,0.0,5,674, Sun, 00/01/01, 15:45:55 
675,946741643,0.0,0.0,0.0,24.52,66.95,97978.39,0.0,5,675, Sun, 00/01/01, 15:47:23 
676,946741731,0.0,0.0,0.0,24.52,66.98,97981.1,0.0,5,676, Sun, 00/01/01, 15:48:51 
677,946741819,0.0,0.0,0.0,24.51,67.1,97976.75,0.0,5,677, Sun, 00/01/01, 15:50:19 
678,946741907,0.0,0.0,0.0,24.51,67.13,97980.28,0.0,5,678, Sun, 00/01/01, 15:51:47 
679,946741995,0.0,0.0,0.0,24.51,66.98,97980.57,0.0,5,679, Sun, 00/01/01, 15:53:15 
680,946742083,0.0,0.0,0.0,24.51,66.98,97978.94,0.0,5,680, Sun, 00/01/01, 15:54:43 
681,946742171,0.0,0.0,0.0,24.5,67.17,97978.15,0.0,5,681, Sun, 00/01/01, 15:56:11 
682,946742259,0.0,0.0,0.0,24.51,67.31,97975.15,0.0,5,682, Sun, 00/01/01, 15:57:39 
683,946742347,0.0,0.0,0.0,24.5,66.95,97971.92,0.0,5,683, Sun, 00/01/01, 15:59:07 
684,946742435,0.0,0.0,0.0,24.5,67.21,97981.65,0.0,5,684, Sun, 00/01/01, 16:00:35 
685,946742523,0.0,0.0,0.0,24.47,67.36,97983.57,0.0,5,685, Sun, 00/01/01, 16:02:03 
686,946742611,0.0,0.0,0.0,24.46,67.16,97978.15,0.0,5,686, Sun, 00/01/01, 16:03:31 
687,946742699,0.0,0.0,0.0,24.47,67.15,97977.34,0.0,5,687, Sun, 00/01/01, 16:04:59 
688,946742787,0.0,0.0,0.0,24.47,67.09,97977.34,0.0,5,688, Sun, 00/01/01, 16:06:27 
689,946742875,0.0,0.0,0.0,24.47,67.21,97985.47,0.0,5,689, Sun, 00/01/01, 16:07:55 
690,946742963,0.0,0.0,0.0,24.47,67.25,97975.71,0.0,5,690, Sun, 00/01/01, 16:09:23 
691,946743051,0.0,0.0,0.0,24.46,67.36,97975.71,0.0,4,691, Sun, 00/01/01, 16:10:51 
692,946743139,0.0,0.0,0.0,24.46,67.22,97975.71,0.0,4,692, Sun, 00/01/01, 16:12:19 
693,946743228,0.0,0.0,0.0,24.45,67.3,97967.87,0.0,4,693, Sun, 00/01/01, 16:13:48 
694,946743316,0.0,0.0,0.0,24.46,67.26,97970.59,0.0,4,694, Sun, 00/01/01, 16:15:16 
695,946743404,0.0,0.0,0.0,24.45,67.23,97970.59,0.0,4,695, Sun, 00/01/01, 16:16:44 
696,946743492,0.0,0.0,0.0,24.45,67.21,97974.11,0.0,4,696, Sun, 00/01/01, 16:18:12 
697,946743580,0.0,0.0,0.0,24.45,67.19,97962.45,0.0,4,697, Sun, 00/01/01, 16:19:40 
698,946743668,0.0,0.0,0.0,24.45,67.44,97971.65,0.0,4,698, Sun, 00/01/01, 16:21:08 
699,946743756,0.0,0.0,0.0,24.45,67.28,97975.49,0.0,4,699, Sun, 00/01/01, 16:22:36 
700,946743844,0.0,0.0,0.0,24.45,67.29,97975.49,0.0,4,700, Sun, 00/01/01, 16:24:04 
701,946743932,0.0,0.0,0.0,24.45,67.51,97974.65,0.0,4,701, Sun, 00/01/01, 16:25:32 
702,946744021,0.0,0.0,0.0,24.45,67.33,97982.79,0.0,4,702, Sun, 00/01/01, 16:27:01 
703,946744110,0.0,0.0,0.0,24.44,67.27,97980.07,0.0,4,703, Sun, 00/01/01, 16:28:30 
704,946744199,0.0,0.0,0.0,24.43,67.29,97982.79,0.0,4,704, Sun, 00/01/01, 16:29:59 
705,946744288,0.0,0.0,0.0,24.43,67.36,97982.79,0.0,4,705, Sun, 00/01/01, 16:31:28 
706,946744377,0.0,0.0,0.0,24.43,67.34,97985.5,0.0,4,706, Sun, 00/01/01, 16:32:57 
707,946744466,0.0,0.0,0.0,24.42,67.44,97990.1,0.0,4,707, Sun, 00/01/01, 16:34:26 
708,946744555,0.0,0.0,0.0,24.42,67.34,97989.31,0.0,4,708, Sun, 00/01/01, 16:35:55 
709,946744644,0.0,0.0,0.0,24.42,67.36,97983.9,0.0,4,709, Sun, 00/01/01, 16:37:24 
710,946744733,0.0,0.0,0.0,24.42,67.4,97993.1,0.0,4,710, Sun, 00/01/01, 16:38:53 
711,946744822,0.0,0.0,0.0,24.4,67.48,97980.66,0.0,4,711, Sun, 00/01/01, 16:40:22 
712,946744911,0.0,0.0,0.0,24.39,67.43,97989.57,0.0,4,712, Sun, 00/01/01, 16:41:51 
713,946745000,0.0,0.0,0.0,24.4,67.41,97986.86,0.0,4,713, Sun, 00/01/01, 16:43:20 
714,946745089,0.0,0.0,0.0,24.39,67.42,97983.37,0.0,4,714, Sun, 00/01/01, 16:44:49 
715,946745178,0.0,0.0,0.0,24.39,67.59,97990.69,0.0,4,715, Sun, 00/01/01, 16:46:18 
716,946745267,0.0,0.0,0.0,24.39,67.44,97982.55,0.0,4,716, Sun, 00/01/01, 16:47:47 
717,946745356,0.0,0.0,0.0,24.39,67.55,97996.1,0.0,4,717, Sun, 00/01/01, 16:49:16 
718,946745445,0.0,0.0,0.0,24.38,67.5,97992.57,0.0,4,718, Sun, 00/01/01, 16:50:45 
719,946745534,0.0,0.0,0.0,24.38,67.52,97989.05,0.0,4,719, Sun, 00/01/01, 16:52:14 
720,946745623,0.0,0.0,0.0,24.38,67.59,97989.05,0.0,4,720, Sun, 00/01/01, 16:53:43 
721,946745712,0.0,0.0,0.0,24.38,67.48,97991.75,0.0,4,721, Sun, 00/01/01, 16:55:12 
722,946745801,0.0,0.0,0.0,24.38,67.58,97989.05,0.0,4,722, Sun, 00/01/01, 16:56:41 
723,946745890,0.0,0.0,0.0,24.37,67.58,97994.47,0.0,4,723, Sun, 00/01/01, 16:58:10 
724,946745988,0.0,0.0,0.0,24.37,67.65,97998.0,0.0,3,724, Sun, 00/01/01, 16:59:48 
725,946746085,0.0,0.0,0.0,24.37,67.61,97990.97,0.0,3,725, Sun, 00/01/01, 17:01:25 
726,946746181,0.0,0.0,0.0,24.37,67.7,97994.75,0.0,3,726, Sun, 00/01/01, 17:03:01 
727,946746297,0.0,0.0,0.0,24.37,67.65,97994.75,0.0,3,727, Sun, 00/01/01, 17:04:57 
728,946746407,0.0,0.0,0.0,24.37,67.69,97997.47,0.0,3,728, Sun, 00/01/01, 17:06:47 
729,946746496,0.0,0.0,0.0,24.37,67.75,97997.47,0.0,3,729, Sun, 00/01/01, 17:08:16 
730,946746585,0.0,0.0,0.0,24.37,67.69,97986.64,0.0,3,730, Sun, 00/01/01, 17:09:45 
731,946746674,0.0,0.0,0.0,24.36,67.7,97993.15,0.0,3,731, Sun, 00/01/01, 17:11:14 
732,946746763,0.0,0.0,0.0,24.36,67.83,97993.94,0.0,3,732, Sun, 00/01/01, 17:12:43 
733,946746852,0.0,0.0,0.0,24.36,67.8,97990.45,0.0,3,733, Sun, 00/01/01, 17:14:12 
734,946746941,0.0,0.0,0.0,24.36,67.61,97989.63,0.0,3,734, Sun, 00/01/01, 17:15:41 
735,946747030,0.0,0.0,0.0,24.36,67.9,97990.45,0.0,3,735, Sun, 00/01/01, 17:17:10 
736,946747119,0.0,0.0,0.0,24.36,67.76,97988.81,0.0,3,736, Sun, 00/01/01, 17:18:39 
737,946747208,0.0,0.0,0.0,24.35,67.81,97988.81,0.0,3,737, Sun, 00/01/01, 17:20:08 
738,946747297,0.0,0.0,0.0,24.36,67.88,97989.63,0.0,3,738, Sun, 00/01/01, 17:21:37 
739,946747386,0.0,0.0,0.0,24.36,67.81,97995.87,0.0,3,739, Sun, 00/01/01, 17:23:06 
740,946747475,0.0,0.0,0.0,24.35,67.82,97998.84,0.0,3,740, Sun, 00/01/01, 17:24:35 
741,946747564,0.0,0.0,0.0,24.34,67.79,98005.89,0.0,0,741, Sun, 00/01/01, 17:26:04 
742,946747653,0.0,0.0,0.0,24.35,67.79,98000.47,0.0,3,742, Sun, 00/01/01, 17:27:33 
743,946747742,0.0,0.0,0.0,24.35,67.81,98013.19,0.0,3,743, Sun, 00/01/01, 17:29:02 
744,946747831,0.0,0.0,0.0,24.35,67.79,98012.37,0.0,3,744, Sun, 00/01/01, 17:30:31 
745,946747920,0.0,0.0,0.0,24.34,67.77,98008.89,0.0,2,745, Sun, 00/01/01, 17:32:00 
746,946748009,0.0,0.0,0.0,24.35,67.76,98008.89,0.0,2,746, Sun, 00/01/01, 17:33:29 
747,946748098,0.0,0.0,0.0,24.35,67.8,98014.3,0.0,2,747, Sun, 00/01/01, 17:34:58 
748,946748187,0.0,0.0,0.0,24.35,67.74,98025.14,0.0,2,748, Sun, 00/01/01, 17:36:27 
749,946748276,0.0,0.0,0.0,24.34,67.79,98013.49,0.0,2,749, Sun, 00/01/01, 17:37:56 
750,946748365,0.0,0.0,0.0,24.34,67.69,98015.09,0.0,2,750, Sun, 00/01/01, 17:39:25 
751,946748454,0.0,0.0,0.0,24.34,67.64,98019.72,0.0,2,751, Sun, 00/01/01, 17:40:54 
752,946748543,0.0,0.0,0.0,24.35,67.77,98017.01,0.0,2,752, Sun, 00/01/01, 17:42:23 
753,946748632,0.0,0.0,0.0,24.35,67.81,98025.14,0.0,2,753, Sun, 00/01/01, 17:43:52 
754,946748721,0.0,0.0,0.0,24.34,67.76,98019.72,0.0,2,754, Sun, 00/01/01, 17:45:21 
755,946748810,0.0,0.0,0.0,24.35,67.78,98017.01,0.0,2,755, Sun, 00/01/01, 17:46:50 
756,946748899,0.0,0.0,0.0,24.32,67.8,98016.19,0.0,2,756, Sun, 00/01/01, 17:48:19 
757,946748988,0.0,0.0,0.0,24.35,67.8,98008.89,0.0,2,757, Sun, 00/01/01, 17:49:48 
758,946749077,0.0,0.0,0.0,24.34,67.84,98014.3,0.0,2,758, Sun, 00/01/01, 17:51:17 
759,946749166,0.0,0.0,0.0,24.35,67.86,98015.9,0.0,2,759, Sun, 00/01/01, 17:52:46 
760,946749255,0.0,0.0,0.0,24.35,67.87,98016.19,0.0,2,760, Sun, 00/01/01, 17:54:15 
761,946749344,0.0,0.0,0.0,24.34,67.89,98013.49,0.0,2,761, Sun, 00/01/01, 17:55:44 
762,946749433,0.0,0.0,0.0,24.32,67.95,98016.19,0.0,2,762, Sun, 00/01/01, 17:57:13 
763,946749522,0.0,0.0,0.0,24.31,67.96,98016.49,0.0,2,763, Sun, 00/01/01, 17:58:42 
764,946749611,0.0,0.0,0.0,24.31,67.99,98017.56,0.0,0,764, Sun, 00/01/01, 18:00:11 
765,946749701,0.0,0.0,0.0,24.32,68.0,98020.26,0.0,1,765, Sun, 00/01/01, 18:01:41 
766,946749791,0.0,0.0,0.0,24.31,68.01,98016.49,0.0,0,766, Sun, 00/01/01, 18:03:11 
767,946749881,0.0,0.0,0.0,24.31,68.0,98022.69,0.0,1,767, Sun, 00/01/01, 18:04:41 
768,946749971,0.0,0.0,0.0,24.3,68.0,98027.32,0.0,1,768, Sun, 00/01/01, 18:06:11 
769,946750061,0.0,0.0,0.0,24.31,67.91,98025.69,0.0,1,769, Sun, 00/01/01, 18:07:41 
770,946750151,0.0,0.0,0.0,24.31,67.92,98031.92,0.0,1,770, Sun, 00/01/01, 18:09:11 
771,946750241,0.0,0.0,0.0,24.31,67.96,98025.4,0.0,1,771, Sun, 00/01/01, 18:10:41 
772,946750331,0.0,0.0,0.0,24.31,67.93,98030.03,0.0,1,772, Sun, 00/01/01, 18:12:11 
773,946750421,0.0,0.0,0.0,24.31,67.83,98027.32,0.0,1,773, Sun, 00/01/01, 18:13:41 
774,946750511,0.0,0.0,0.0,24.31,67.95,98021.9,0.0,1,774, Sun, 00/01/01, 18:15:11 
775,946750601,0.0,0.0,0.0,24.31,67.96,98022.69,1.0,1,775, Sun, 00/01/01, 18:16:41 
776,946750691,0.0,0.0,0.0,24.31,68.0,98029.21,1.0,0,776, Sun, 00/01/01, 18:18:11 
777,946750781,0.0,0.0,0.0,24.31,67.98,98032.74,1.0,1,777, Sun, 00/01/01, 18:19:41 
778,946750871,0.0,0.0,0.0,24.32,67.86,98030.03,1.0,1,778, Sun, 00/01/01, 18:21:11 
779,946750961,0.0,0.0,0.0,24.31,68.02,98028.11,2.0,1,779, Sun, 00/01/01, 18:22:41 
780,946751051,0.0,0.0,0.0,24.31,68.02,98034.62,3.0,0,780, Sun, 00/01/01, 18:24:11 
781,946751141,0.0,0.0,0.0,24.31,68.05,98035.45,5.0,0,781, Sun, 00/01/01, 18:25:41 
782,946751231,0.0,0.0,0.0,24.31,68.06,98038.15,5.0,0,782, Sun, 00/01/01, 18:27:11 
783,946751321,0.0,0.0,0.0,24.31,68.07,98040.05,6.0,0,783, Sun, 00/01/01, 18:28:41 
784,946751411,0.0,0.0,0.0,24.31,68.05,98044.65,8.0,0,784, Sun, 00/01/01, 18:30:11 
785,946751501,0.0,0.0,0.0,24.3,68.05,98044.65,9.0,0,785, Sun, 00/01/01, 18:31:41 
786,946751591,0.0,0.0,0.0,24.31,68.03,98048.17,10.0,0,786, Sun, 00/01/01, 18:33:11 
787,946751681,0.0,0.0,0.0,24.31,68.08,98048.17,12.0,0,787, Sun, 00/01/01, 18:34:41 
788,946751771,0.0,0.0,0.0,24.3,68.05,98048.99,14.0,0,788, Sun, 00/01/01, 18:36:11 
789,946751861,0.0,0.0,0.0,24.31,68.07,98051.95,17.0,0,789, Sun, 00/01/01, 18:37:41 
790,946751951,0.0,0.0,0.0,24.3,68.09,98059.82,18.0,0,790, Sun, 00/01/01, 18:39:11 
791,946752041,0.0,0.0,0.0,24.31,68.11,98057.37,21.0,0,791, Sun, 00/01/01, 18:40:41 
792,946752131,0.0,0.0,0.0,24.31,67.93,98059.0,25.0,0,792, Sun, 00/01/01, 18:42:11 
793,946752221,0.0,0.0,0.0,24.31,68.12,98056.3,28.0,0,793, Sun, 00/01/01, 18:43:41 
794,946752311,0.0,0.0,0.0,24.31,68.13,98059.0,32.0,0,794, Sun, 00/01/01, 18:45:11 
795,946752401,0.0,0.0,0.0,24.32,68.13,98059.0,35.0,0,795, Sun, 00/01/01, 18:46:41 
796,946752491,0.0,0.0,0.0,24.3,68.15,98062.53,38.0,0,796, Sun, 00/01/01, 18:48:11 
797,946752581,0.0,0.0,0.0,24.31,68.12,98054.4,43.0,0,797, Sun, 00/01/01, 18:49:41 
798,946752671,0.0,0.0,0.0,24.3,68.13,98066.31,48.0,0,798, Sun, 00/01/01, 18:51:11 
799,946752761,0.0,0.0,0.0,24.3,68.11,98061.72,52.0,0,799, Sun, 00/01/01, 18:52:41 
800,946752851,0.0,0.0,0.0,24.31,68.11,98067.14,56.0,0,800, Sun, 00/01/01, 18:54:11 
801,946752941,0.0,0.0,0.0,24.32,68.1,98057.12,60.0,0,801, Sun, 00/01/01, 18:55:41 
802,946753033,0.0,0.0,0.0,24.31,68.09,98063.61,65.0,0,802, Sun, 00/01/01, 18:57:13 
803,946753123,0.0,0.0,0.0,24.31,68.08,98068.74,69.0,0,803, Sun, 00/01/01, 18:58:43 
804,946753213,0.0,0.0,0.0,24.31,68.06,98064.42,73.0,0,804, Sun, 00/01/01, 19:00:13 
805,946753303,0.0,0.0,0.0,24.31,68.04,98062.53,77.0,0,805, Sun, 00/01/01, 19:01:43 
806,946753393,0.0,0.0,0.0,24.3,68.08,98063.32,82.0,0,806, Sun, 00/01/01, 19:03:13 
807,946753483,0.0,0.0,0.0,24.31,68.04,98067.14,85.0,0,807, Sun, 00/01/01, 19:04:43 
808,946753573,0.0,0.0,0.0,24.31,68.02,98069.84,89.0,0,808, Sun, 00/01/01, 19:06:13 
809,946753663,0.0,0.0,0.0,24.31,68.02,98071.44,93.0,0,809, Sun, 00/01/01, 19:07:43 
810,946753753,0.0,0.0,0.0,24.32,68.02,98072.26,97.0,0,810, Sun, 00/01/01, 19:09:13 
811,946753843,0.0,0.0,0.0,24.31,68.0,98080.39,102.0,0,811, Sun, 00/01/01, 19:10:43 
812,946753933,0.0,0.0,0.0,24.32,67.95,98078.79,106.0,0,812, Sun, 00/01/01, 19:12:13 
813,946754023,0.0,0.0,0.0,24.32,67.95,98078.79,110.0,0,813, Sun, 00/01/01, 19:13:43 
814,946754113,0.0,0.0,0.0,24.31,67.8,98076.07,115.0,0,814, Sun, 00/01/01, 19:15:13 
815,946754203,0.0,0.0,0.0,24.32,67.83,98074.44,119.0,0,815, Sun, 00/01/01, 19:16:43 
